ix_left,ix_right,name_left,name_right,street_left,street_right,city_left,city_right,postalcode_left,postalcode_right,duns_left,duns_right,countrycode_left,countrycode_right,y_true
4af3a76c-114a-46cf-bd41-3951c1300af1,7b0fa060-70d4-493f-a8e3-4e6ed74aaa9a,hamilton sundstrand hamilton sundstrand hamilton sundstrand,hamilton sundstrand hamilton sundstrand hamilton sundstrand,4747 harrison ave,1 hamilton rd,rockford,windsor locks,61108-7929,06096-1000,,,US,US,0
98906cd1-9698-4490-98fc-e46197f2d745,4f296a0b-b002-400b-ae99-7bfdbdfd2e23,dube aero technik,lm therm elektrotechnik ag,langer weg,15 sulzbachstr,monchengladbach,aldersbach,41065,94501,,341120645,DE,DE,0
cbe8ff6d-706d-4ad8-8ee2-0b6f13706ce3,546fb9c6-f9d6-4817-b96b-8b1fe2d77fd2,bals elektrotechnik,hohmann elektronik,22 burgweg,36 eisenbahnstr,kirchhundem,germering,57399,82110,317074672,314628199,DE,DE,0
4066e199-e7fd-4345-8fc2-b7f3679a86ff,b155172c-9d89-4add-8706-8b6056b9eae9,hr kommunikation,hbv holz u baustoff vertrieb,max von mller s trasse,12 kanalweg,rottenburg,wilhelmshaven,84056,26389,320038763,320038763,DE,DE,0
e7a30d9e-c91e-4b73-9ed1-2d0e96c125ea,1cab7ec1-dc55-4d27-87ed-8ecde4c87f75,kfp five star conference service gm,gm gmbh,4 solmsstr,georg maurer str,frankfurt,munich,60486,80000,341544388,,DE,DE,0
86a52f85-4430-4eb3-a0a3-5b7d33d0801e,6bb99b89-4515-41d9-8def-30f4fa893fd7,snap on industrial germany,snap on industrial germany,10 willettstr,10 willettstr,mettmann,mettmann,40822,40822,344805481,332477905,DE,DE,1
f6c4cea8-4c43-448a-ad6b-50412968e16f,c42d1668-f891-462c-83b9-bef6a7e5943c,selex es spa,selex es spa,via laurentina 760,piazza monte grappa,rome,rome,143,195,339927556,,IT,IT,1
c42aecca-fb1f-4884-a131-62f40c5c1ade,b1120134-9729-48c8-8e80-f6dd7e2a19a3,sogeti high tech,sogeti high tech,2 av l escadrille normandie niemen,bp n 90076,blagnac,blagnac,31700,31700,287711456,287711456,FR,FR,0
ae2558fc-26f0-4880-8eb4-1050a0a5938b,7432242a-4d50-443d-8cc9-980342fd700e,tesa technology deutschland gmbh,tes,32 netzestrae,8 zettachring,ludwigsburg,stuttgart,71638,70567,551366458,,DE,DE,0
710cebde-c1ae-4a48-9a84-357fef232621,f109bfdf-2e07-4f9a-8cb0-29d541b21fd5,eisenschmidt gmbh,airshop vetter luftfahrtbedarf,flug platz,flug platz,egelsbach,pritzwalk,63324,16928,320510886,,DE,DE,0
c5f81518-76a2-4cf2-9d01-a59ff2ec86b3,46a13500-d743-497c-8c3c-77db656624b7,ge aviation systems ltd,ge aviation,bishops cleeve,bishops cleeve po box 162,cheltenham,cheltenham,gl528yb,gl528yb,,,GB,GB,1
82dcb316-fbcb-46f9-9fef-3cffa9ac6643,bff0d7dc-0a0d-458e-9bd7-17ba7dcb408a,duangta barz,sortimo international gmbh,landshuter allee,13 landshuter str,munich,unterschleissheim,80000,85716,,,DE,DE,0
54c89a0c-0e39-460b-aba1-729707dc941c,46b94ef1-db86-4305-8eb7-ff4c2f531e33,elettronica gmbh,mewa electronic gmbh co kg,10 am ham bruch,29 37 nienhafener str,meckenheim,pinneberg,53340,25421,,,DE,DE,0
716a90f4-0066-4e26-a727-9575802f9ffd,e442ea3c-895b-44b2-bdf2-bda0aa36bf18,horizon platforms limited horizon platforms limited horizon platforms limited,horizon platforms limited,rosie road,rosie road,normanton,normanton,wf6 1zb,wf6 1zb,,210161671,GB,GB,1
f51fd948-c519-4e86-a635-410bbc27cf82,92346d5d-c7c5-4f70-9c33-1660775d690a,adf technologies,rolls royce technical support,6 avenue jean monnet,46 avenue jean monnet,colomiers,colomiers,31770,31770,,,FR,FR,0
f8af5445-a908-4c9e-b3df-3160cf97be53,6b83425c-d3ad-49c4-ad59-6dab1e8be841,pfannenberg,die schmidt,1 werner witt str,wernerstr,hamburg,bremen,21035,28203,031554856,,DE,DE,0
642fe3e6-ece2-4a09-aba2-4f45cd06acb9,7a92e935-09fc-40bb-bbda-b198a49403f3,pressup gmbh,keithley instruments gmbh,wandsbeker allee,65 landsberger str,hamburg,germering,22041,82110,313340213,,DE,DE,0
95f31722-137b-4d41-91e8-53ff8cbb9c50,dbbd7851-a2be-4784-8ed5-ce2ad80218b3,galileo avionica spa,galileo avionica spa,2 via dei castelli romani,2 via dei castelli romani,pomezia,pomezia,00040,00040,,,IT,IT,1
877c733f-6007-4b4b-8083-ff2ffd830ed2,493863d6-7a9f-4318-917f-c825f76a1707,ad aerospace ltd,general dynamics itronix europe ltd,abbots park,park,runcorn,coventry,wa73gh,cv49ur,778562785,227502986,GB,GB,0
ec8b00e5-f577-46b8-8fe5-e365b0d09f55,2b089065-7d78-448f-a244-c386e3f26587,hamilton sundstrand,hamilton sundstrand corporation,cl4747 harrison ave,4400 ruffin rd,rockford,san diego,61125,92123-1606,611017299,079714604,US,US,0
b5f16ae7-28aa-462c-8037-27713cbc53f8,68ba9560-9ddf-449e-bde2-7ed15604bf18,frey blumenhof,frey blumenhof,mittenheimer str,mittenheimer str,oberschleissheim,oberschleissheim,85764,85764,,342418069,DE,DE,1
ea3544e6-0ce6-4322-a2ec-8841087a5570,c26dbee6-e74d-409d-a456-8e7e5808a5ff,honeywell international sarl honeywell international sarl honeywell international sarl,b e aerospace consumables,4 avenue saint granier,4 avenue saint granier,toulouse,toulouse,31024,31024,,261846517,FR,FR,0
25bd969a-6495-4d09-b990-480c4c0c7ebd,6cd785dc-98f9-44bd-8318-2845080904de,micro optic nosch ohg,multi printed circuit boards ltd,2 berthold str,2 brunnthaler str,freiburg,brunnthal,79098,85649,333121221,,DE,DE,0
8a10ccca-eaae-4d31-9c4c-5e3a5dbdbeaa,9daecd0e-b4c0-4e7a-9b0a-574b6c529bc5,floordirekt inh walter wesemeyer,meersburg tourismus,markircher str,kirchstr,mannheim,meersburg,68229,88709,342768755,,DE,DE,0
174349f3-e5b6-42f2-9b70-c9866bf61af1,9afe5ec6-4c7a-4380-ae46-7334934f6441,hartmetallwerkzeugfabrik a mai,a mai international,2 stegwiesen,falkenberger landstr,schwendi,lilienthal,88477,28865,343071213,,DE,DE,0
b42f8e2d-8e29-49fc-b1e5-044e9fcdd710,d77ac305-8be5-4d84-a491-716880f511e0,lokoma lorenz kollmann gmbh,lokoma lorenz kollmann gmbh,7 lokomastr,lokomastrae,hochstadt,hochstadt,91315,91315,318881042,318881042,DE,DE,1
d4468f99-877a-4772-8826-bb1d24f88ec7,174f7c05-03ee-4080-924a-6533e081ff97,le manoir de gressy,hotel gressy,chemin des carrosses,rue saint denis,gressy,gressy,77410,77410,,,FR,FR,0
88c9374e-3996-458c-bf90-985924808fe3,ae28fe30-b883-463c-822e-51c54b7cde15,temai ingenieros,ct ingenieros,10 calle de rivas,2 calle francisco gasco santillan,coslada,getafe,28821,28906,046234408,,ES,ES,0
d48eca66-921f-404f-ae98-ff3c2059941e,a240b509-a6c8-433e-9712-4f802e7163bc,selex es spa,selex es spa,60 close via piemonte,piazza monte grappa nr 4,rome,rome,187,195,,339051809,IT,IT,1
661a0913-d82f-4186-b191-58a93c06ba0c,dd337203-58cd-4c2d-be59-cb4feb7634ef,phoenix contact hmi ipc,contact gmbh,29 kurze str,30 gewerbestr,filderstadt,stuttgart,70794,70565,,317734002,DE,DE,0
b5c699a1-1580-428f-bff3-ee6729e5a4cf,83b99c1f-0bae-4ce8-865a-98fb5c8e0ed6,dr med ch schnepper,icc deutschland ev,dr wilhelm klz strae 43,43 wilhelmstr,stralsund,berlin,18435,10117,388720468,314275595,DE,DE,0
78ff41ff-5ae9-419f-bd56-388e22ba2dc2,ed38ab4d-161d-4ced-8f20-345f7e8300b8,parkett wanke,spie gmbh,charlottenstr,40 charlottenstr,spaichingen,potsdam,78549,14467,312812453,,DE,DE,0
b1d66180-ea52-499f-8910-c0b38141225d,3c047412-bc14-4671-a8fb-92d4c9cef1e3,sg world,sg world limited,duchy road,duchy road,crewe,crewe,cw16nb,cw1 6nd,536465164,536465164,GB,GB,1
5295bc6e-e211-4c8a-82f8-81c8d69dfcb0,bc8b82af-c40c-46f8-a61b-edbed463ee90,inforson sl,mecalux servis sa,18 calle julio palacios,12 p calle julio palacios,leganes,leganes,28914,28914,469125553,,ES,ES,0
3ff0a037-ccd9-4dae-ac82-741386469e20,aeec2ddb-be94-4d0c-896c-967a8fe34ece,siemens ag,siemens ag,1 gnther scharowsky strae,henkestr,erlangen,erlangen,91058,91052,331491514,313366613,DE,DE,1
44d357fa-5b3a-4be4-9e49-bc18a6920e85,f21848af-7ec2-4626-9d6d-23b8b03a5c92,united parcel service,united parcel service,1 grlitzer s trasse,garlitzer str,neuss,neuss,41401,41401,318066107,,DE,DE,1
6898f92e-c6fc-4cab-b8e4-5d8a80f7a228,db893804-0bb1-43b3-bdf3-a68b0fd06110,dwt gmbh,dwt deutsche gesellschaft fuer,wilhelm tenhagen str,50 hochstadenring,bottrop,bonn,46240,53119,,,DE,DE,0
f6d4c1fe-3a07-47e4-b62e-2face8f7fffa,705f3215-0325-4a67-814a-c2bab0f74433,honeywell international inc,honeywell,4150 lind ave sw,4150 lind ave sw,renton,renton,98057-4973,98057-4973,602570855,,US,US,1
8e647a80-473c-488e-862b-1ce8748f0ef3,dbc2a976-2040-431e-934a-f716829594fd,general dynamics uk ltd,general dynamics uk ltd,bryn briithdir,castleham road,blackwood,saint leonards,np12,tn38 9nj,295449961,,GB,GB,0
c906f2e3-bd4c-4785-9d60-95f19579a04c,50329a02-a62b-49c1-8f5d-ebc141bcb6b8,botschaft afghanistan,taunuslicht,3 taunusstr,taunusstr,berlin,neu anspach,14193,61267,,,DE,DE,0
00076444-d084-4ae7-9ce0-021305e976d8,572f3036-3edd-4ac9-86b0-7bb403c99acd,pri european office,picturehouse cinemas limited,york street,orange street,london,london,wiu6pa,wc2h 7hh,211485159,,GB,GB,0
218daa95-d7f0-457e-a789-652ebeac0c28,54d1ce60-0295-435c-ba22-cb6cce3764f7,busse design engineering gmbh,henze,18 nersinger str,12 heisinger str,elchingen,kempten,89275,87437,,333897895,DE,DE,0
0f77f9ee-7b47-4511-912a-ca48c8e293bd,c52d24d2-1bf2-4073-bdd7-66b3c23e5226,r g faserverbundwerkstoffe gmbh,r g faserverbundwerkstoffe gmbh,im meiel,13 im meiel,waldenbuch,waldenbuch,71111,71111,,,DE,DE,1
bc73ff8f-f629-4165-815f-9fd041b788e5,6cb788aa-d963-4301-89be-0817e2011dbc,kroschke gmbh,brammer gmbh,20 daimlerstr,51 daimlerstr,brunswick,karlsruhe,38112,76185,,332870752,DE,DE,0
76e834db-6e0c-400a-8f51-98b2652fd479,da8b4420-58ae-43d6-866f-8d8ce1c193ab,datalis,projeca,8 avenue gutenberg,1 rue gutenberg,portet sur garonne,vieillevigne,31125,31290,260332779,264213577,FR,FR,0
d9edc3e2-fe95-4f6c-919a-60eb44739f43,efc19188-95f7-401f-8fcc-4fc6d69e2c1b,tts tooltechnic systems ag co kg,tts tooltechnic systems ag co kg tts tooltechnic systems ag co kg tts tooltechnic systems ag co kg,20 wertstr,20 wertstr,wendlingen,wendlingen,73240,73240,342794047,,DE,DE,1
762901d0-f68a-4958-907d-79fb3894f71b,7eb2ab2a-6429-4bd2-9b4d-a3cfd323b3cc,thales uk limitedthales group,thales uk ltd training solutions,manor road,jupiter building 01 manor royal,crawley,crawley,rh109ha,rh109ha,217452627,,GB,GB,1
79c98d45-2822-4535-9670-3452a80cc339,a6cfdb78-c9d9-484b-b093-6a16383c21d2,organisation pro software,vg wort,11a innere wiener str,untere weidenstrasse,munich,munich,80000,81543,,326517216,DE,DE,0
42778260-6697-4209-8763-8ee736dac674,6236e952-cf03-454f-bd65-b244b76e4a5f,buerklin ohg,go express logistics,grnwalder weg,15 grnwalder weg,oberhaching,unterhaching,82041,82008,,322491861,DE,DE,0
610a4b05-a4af-46de-80d2-29c53cf8ff58,c1c3e514-8f94-46f8-bfa3-f3bd58a8b6a6,lockheed martin,lockheed martin corporation maritim,1801 state route 17c,3333 pilot knob rd,owego,saint paul,13827,55121-2034,002232973,,US,US,0
05ab6b6a-80bd-41e6-81cc-2dc5967ceb09,3115d8aa-8b34-4597-990f-a6d7a574b1db,cablematic dos mil s l,cablematic dos mil s l,85 carrer de santander,85 carrer de santander,barcelona,barcelona,8020,8020,464065908,,ES,ES,1
87e64b24-85c3-4a58-a828-6d6b43924f74,f9c1cd63-7577-4b35-98e5-2bcb9555508e,mdai,mdai mobile solutions gmbh,24 hans urmiller ring,24 hans urmiller ring,wolfratshausen,wolfratshausen,82515,82515,,342595262,DE,DE,1
9e20622b-f670-4ea3-9b4b-9a84ca3a1018,a8e7cf6d-2827-4608-b8bd-0310b266938a,general dynamics uk ltd,general dynamics uk,blackwood,road,blackwood,stleonards,np12,tn38 0hw,,,GB,GB,0
8528e518-6cd5-448a-a052-b20801b383e5,5d7a7442-3d20-4082-823c-2c97a357cc90,smarttools,ella lenbachhaus museum,52 luisenstr,33 luisenstr,bramsche,munich,49565,80333,326272437,332658921,DE,DE,0
1e8a4a96-bd49-4416-abc4-adb408a1a1b5,b8968e29-7d55-430d-ada9-71d59b1070b6,thales communications,thales communications laval,83 85 rue mile brault,83 rue emile brault,laval,laval,53000,53000,064773277,054958047,FR,FR,1
52f9921c-ef01-45b2-be73-667844550607,cd63c740-214b-4a2f-9f9a-784f387e4054,yoshida deutschland gmbh ykk,ykk deutschland gmbh,33 ostring,33 ostring,mainhausen,mainhausen,63533,63533,,031692792,DE,DE,1
e746f428-9af3-4e5c-928c-067010806ad7,a7906fc8-1432-4953-8a14-4afab53e1f4a,edmund optics ltd,edmund optics,1 opus avenue,nether poppleton,york,york,yo26 6bl,yo260 6bl,236713199,236713199,GB,GB,0
ccae9a88-829f-471f-9944-571bcb84e04c,faf8e664-8faf-41bd-ae1b-9d839030b07f,lockheed martin,honeywell grimes aerospace,1801 state route 17c,550 state route 55,owego,urbana,13827,43078-9482,,004189262,US,US,0
8478b7cb-3616-460e-9041-1dfefab1c584,5adf2ef6-56d6-447d-a476-aa7a8019a881,safran aero boosters,techspace aero sa,121 route de liers,route de liers 121,herstal,herstal,4041,4041,372380824,,BE,BE,1
fa96a218-64c7-48b5-8156-2023308ba14e,9ea501e7-eecf-44e1-b9ec-d36f91405b5e,vds schadenverhtung gmbh,nextiraone deutschland gmbh,rheinstr,rheinstr,darmstadt,teltow,64283,14513,332836506,032861098,DE,DE,0
c52d24d2-1bf2-4073-bdd7-66b3c23e5226,62417f75-db9b-40c3-b932-a8c14e83d0dc,r g faserverbundwerkstoffe gmbh,r g gmbh,13 im meiel,13 im meiel,waldenbuch,waldenbuch,71111,71111,,,DE,DE,1
1244efc0-c35e-4c32-a0ed-ad80e0356feb,174f7c05-03ee-4080-924a-6533e081ff97,le manoir de gressy,hotel gressy,chemin des carrosses,rue saint denis,gressy,gressy,77410,77410,383204575,,FR,FR,0
b106c9c3-2d68-419d-8248-3c388bb53010,fa94347f-88b8-46a1-a822-0272ae46a6b1,quarzwerke gmbh,hpf the mineral engineers,40 kaskadenweg,40 kaskadenweg,frechen,frechen,50226,50226,315730754,,DE,DE,0
7dcb00a9-77ed-461d-8e91-fffe57cec433,e129ec27-4dac-48e4-855e-961937c63da8,deutscher sparkassen verlag gmbh,strher druckerei verlag,115 am wallgraben,15 h h warnke strae,stuttgart,celle,70565,29227,,341544767,DE,DE,0
38187adb-15ea-498b-bb6d-25682aad8c0b,8eace8bd-d0a2-4d6c-a30b-892ce37e83bc,elkubema,vogt papiertechnik,3 bilsener weg,13 weilemer weg,hemdingen,emmendingen,25485,79312,343391785,551491988,DE,DE,0
6b1b704a-154c-4d01-aef4-e36eb3871112,1f836032-9814-45d9-a4b4-761918213264,copelbe,thales services sas,16 rue grange dame rose,20 22 rue grange dame rose,velizy villacoublay,velizy villacoublay,78140,78140,263896649,392080805,FR,FR,0
68ba9560-9ddf-449e-bde2-7ed15604bf18,00b5dd7a-5937-4d9e-bf13-82730289c1cc,frey blumenhof,fassaden und dachbau oberschleihei,mittenheimer str,mittenheimer str,oberschleissheim,oberschleissheim,85764,85764,342418069,333209935,DE,DE,0
82d7b471-35dc-4628-9f67-83497206d3d3,e99ed83c-d091-4494-a2be-02f79a580df8,lextenso editions,gl events exhibitions,33 rue du gouv general felix eboue,38 40 avenue de new york,issy les moulineaux,paris,92131,75116,,262174638,FR,FR,0
60b92a14-50ac-43ea-8626-c0274f76b6be,e746f428-9af3-4e5c-928c-067010806ad7,edmund optics ltd,edmund optics ltd,1 opus avenue,1 opus avenue,york,york,yo26 6bl,yo26 6bl,,236713199,GB,GB,1
5d40d103-c76e-40e4-84f4-3bf5d79e821a,b079cf0a-efba-4fcd-b556-4e3dc1a8a467,hydrobar,kistler instrumente gmbh,16 umberto nobile str,umberto nobile str,sindelfingen,sindelfingen,71063,71063,,,DE,DE,0
f67ba778-b25c-4c3d-bf5c-c21ae5a3af19,7fee020f-4d8b-4934-b00e-b7cd51f72a37,wtl wickel technik lauterbach gmb,lauterbach gmbh,11 immendorfer str,altlaufstrasse,bruhl,hohenkirchen siegertsbrunn,50321,85635,,,DE,DE,0
6dd6ba94-2dd4-4890-a801-5108305fdab8,89c04b56-3601-4ff4-8104-1e73299b9c52,ergodata gmbh,karl karletshofer gmbh,lessingstrae 27,19 lessingstr,dresden langebrrck,neu ulm,1465,89231,330457995,316112424,DE,DE,0
aac0214f-393b-48b9-a498-5d1c2135e892,3242b1bf-7b1b-4814-bfaa-63e69163a653,lapp kabelsysteme gmbh,tse systeme gmbh,30 gewerbestr,9 gewerbestr,stuttgart,rottenbuch,70565,82401,031792249,,DE,DE,0
837188f3-3395-424a-98eb-b0595fff130f,65835406-e391-4c00-9079-0ba370f29897,crc industries iberia slu,iberia,96 calle del gremio cuero,barajas zona industrial,segovia,madrid,40195,28042,,,ES,ES,0
ae2558fc-26f0-4880-8eb4-1050a0a5938b,2bde6f9b-cb4b-4796-bd2f-42f6db896153,tesa technology deutschland gmbh,tesa ag,32 netzestrae,24 quickbornstr,ludwigsburg,hamburg,71638,20253,551366458,314982609,DE,DE,0
f21848af-7ec2-4626-9d6d-23b8b03a5c92,b77e9bfd-2ece-41d9-932a-dd006ee24429,united parcel service,united parcel service deutschland,garlitzer str,1 garlitzer str,neuss,neuss,41401,41401,,,DE,DE,1
ab94c508-b72e-486b-b251-f2772fc82577,c9d062be-7ffd-46d3-ac0c-8034a00e1626,fpw prueftechnik gmbhco kg,gop variete mnchen gmbh co kg,8 frst maximilian str,maximilianstrae,kilegg,munich,88353,80538,322962465,,DE,DE,0
f7da5ee1-7c3f-4d8d-b644-d01791d1793d,d85c45d2-cece-47f8-895a-e9d66606f29f,e a elektro automatik gmbh,e a elektro automatik gmbh,31 37 helmholtzstr,31 37 helmholtzstr,viersen,viersen,41747,41747,344304634,,DE,DE,1
b29e36c4-0aa4-43c8-82da-8fef35e53dd4,63110fe0-7a7f-4fbe-bcd2-e138cf675ae5,dr ing paul christiani gmbh co,christiani gmbh,hermann hesse weg,2 hermann hesse weg,konstanz,konstanz,78464,78464,,328976399,DE,DE,1
e6e0f237-a9a0-4b65-a55e-1d6c23c7aa18,150322b3-a3ee-4252-936c-f98ef776bc45,fako heinrich a anton,fako gmbh,suderstr,peutestr,hamburg,hamburg,20537,20539,,313518398,DE,DE,0
ea3544e6-0ce6-4322-a2ec-8841087a5570,d0fec07a-5b5e-4a87-96b8-0ba95b6281b3,honeywell international sarl honeywell international sarl honeywell international sarl,honeywell international sarl,4 avenue saint granier,4 avenue saint granier,toulouse,toulouse,31024,31024,,,FR,FR,1
a4dc11a0-a5c1-4839-af43-917adea38f58,e8de3a55-00f3-4afd-84d1-fc8023535153,poppelmann poppelmann poppelmann,snv emballages protections,3 rue robert schuman,rue robert schuman,rixheim,chevigny saint sauveur,68170,21800,,347773152,FR,FR,0
6898f92e-c6fc-4cab-b8e4-5d8a80f7a228,41ecdd42-9d58-4e1c-bf17-7804b653754e,dwt gmbh,studiengesellschaft der dwt mbh,wilhelm tenhagen str,hochstadenring,bottrop,bonn,46240,53119,,537612202,DE,DE,0
17673c8f-60ba-4c85-8368-89540511fffd,2600ce18-2a4b-4390-bd97-d249012dada5,laystil sa,laystil sa,avinguda generalitat,36 avinguda generalitat,abrera,abrera,08630,08630,,467342234,ES,ES,1
d38a1e31-5015-47f6-a5b1-1a6636696a6c,86956866-b1c8-4c69-a762-3c649ba8c549,hahnkolb werkzeuge gmbh,b z werkzeuge gmbh,postfach 06 60,carl peters strae,ludwigsburg,korntal munchingen,71606,70825,343074233,,DE,DE,0
6ffbeae6-bb63-4743-9815-b4261254f1db,13e982e5-26a3-45b1-bca2-02ef23caaf90,schraubenbudede,landeshauptstadt mnchen referat f,beesenlaublingen,sendlinger strae,konnern,munich,6420,80331,,,DE,DE,0
b92be33e-2d1b-4c44-84eb-bf57da5f4eac,3d78a74f-1a05-4eef-990c-4df7c00ab5a8,gaudin gerard,estaca,43 rue victor hugo,34 rue victor hugo,puteaux,levallois perret,92800,92300,279719202,734438021,FR,FR,0
37fa1e22-ee69-49b0-8d88-90e3407d0251,f398e181-d188-45dd-8a09-d5adcae81c78,marconi selenia communications spa,msc marconi selenia,1a via ambrogio negrone,4 viale dell industria,genoa,pomeziarm,16153,00040,,,IT,IT,0
0cdda6c2-c74c-401d-bb28-17cf71d70833,697fdf97-5bb6-46d8-99d0-5d21fea74986,lambrecht wilhelm gmbh,abb automation gmbh abb automation gmbh abb automation gmbh,65 67 friedlnder weg,6 gruner weg,gottingen,friedberg,37085,61169,315859603,,DE,DE,0
1267bfd5-142a-448f-91fe-1cb20f526139,a18863f5-a6e3-4294-a673-b26fbaded9b4,hc pacific,hc pacific,19844 quiroz ct,5536 ontario mills pkwy,walnut,ontario,51577,91764-5145,,057356776,US,US,0
43cb5eea-2018-44a8-aecb-71c7dd001ea9,b6a62cce-3c7a-4454-a2f1-4eea3c9f7cdb,kerb konus vertriebs gmbh,zemo vertriebs gmbh,7 werner von braun str,47 peutestr,amberg,hamburg,92224,20539,,,DE,DE,0
b1befeba-f4f9-470e-b035-c03a377875ad,bc7276ac-578a-45dd-84ab-256e95637d18,elettrolazio spa,elettrolazio spa,via carlo buttarelli,via carlo buttarelli,rome,rome,155,155,,,IT,IT,1
59ffce72-3fbd-4bdf-a087-ef84f52783dc,96f1787f-6be0-4805-b116-2f1752038fea,gardner denver schopfheim gmbh,gardner denver schopfheim gmbh,58 roggenbachstr,9 grienmatt,schopfheim,schopfheim,79650,79650,315458729,315458729,DE,DE,0
ec8b00e5-f577-46b8-8fe5-e365b0d09f55,4af3a76c-114a-46cf-bd41-3951c1300af1,hamilton sundstrand,hamilton sundstrand hamilton sundstrand hamilton sundstrand,cl4747 harrison ave,4747 harrison ave,rockford,rockford,61125,61108-7929,611017299,,US,US,1
10086d8f-5f43-4246-a385-f079cc810819,141d83c1-415b-4962-8293-8c2ee55d2ee3,boerner gmbh,albert berner gmbh,6 borsigstr,4 bernerstr,ingolstadt,kunzelsau,85053,74653,341142073,,DE,DE,0
c55aca6c-d3d1-4f04-81a9-8d31a6fa6a7c,7ebcc13b-7434-44cb-ae90-fd67a413ca8c,viking direct,viking direct,lancer house,po box 279,leicester,leicester,le31ub,le31yu,505049999,,GB,GB,1
f9a47b93-7a97-450d-af16-254bc462490a,9fd8a23e-1850-47d3-ae4f-575b9a08b468,hahnkolb werkzeuge gmbh,hahnkolb werkzeuge gmbh,postfach 06 60,50 borsigstr,ludwigsburg,stuttgart,71606,70469,,,DE,DE,0
0483c61c-a3bc-4d7e-890b-270569f56823,1d8de464-d178-467e-939c-7ffcadb21243,bruggemann gmbh co kg,weber hw,2 am kalkheck,am,herdecke,ramerberg,58313,83561,,,DE,DE,0
efc19188-95f7-401f-8fcc-4fc6d69e2c1b,6ca13eb4-5d46-4de9-a2dc-697f79eb3ed0,tts tooltechnic systems ag co kg tts tooltechnic systems ag co kg tts tooltechnic systems ag co kg,tts,20 wertstr,4 am bahnhof,wendlingen,bodolz,73240,88131,,551237634,DE,DE,0
39b576eb-0a9c-42de-9c03-b67bbd9fb473,c017a0da-08ad-441a-bdd4-dde855233e1a,miodex miodex miodex,asteelflash france,13 rue vincent van gogh,rue vincent van gogh,magny les hameaux,neuilly plaisance,78114,93360,,,FR,FR,0
bd33ae4f-a7ca-42ff-8fb7-41cbc5520a9c,a1e68b2e-b168-4c5b-b3fc-fef0b8e3a518,d labs gmbh,facton,185 189 rudolf breitscheid str,rudolf breitscheid str,potsdam,potsdam,14482,14482,,341056812,DE,DE,0
1a8feb4f-55a0-4f03-a577-fd07317917c7,fb5dcb43-5af5-49ec-a76e-03f7fe58a173,tts tooltechnic systems deutschland,festool tts,20 wertstr,20 wertstr,wendlingen,wendlingen,73240,73240,034447547,506963748,DE,DE,1
be905644-da4e-404c-8961-fa4d3cee0e77,834da546-7366-43df-b29f-afa4f7f08e18,tierra tech sl,maxon motor iberica sa,pq empresarial de morero,calle parque empresarial,,san fernando de henares,39611,28830,,,ES,ES,0
e746f428-9af3-4e5c-928c-067010806ad7,e6aee316-8b3e-4ede-8cbc-718c1ccb600a,edmund optics ltd,edmund optics ltd,1 opus avenue,1 opus avenue,york,york,yo26 6bl,yo26 6bl,236713199,,GB,GB,1
787940de-0e47-4b50-9eda-75591b01ef6b,225abc01-a570-4716-9c1e-d2661e9655ab,marconi selenia communications spa,marconi selenia,1a via ambrogio negrone,1a via a negrone calda,genoa,genoa,16153,16153,440028405,339927545,IT,IT,1
4f81bfcc-0c61-46cf-9312-a57ab10ad578,080e9920-5acc-4fb5-95d0-8ec629ccfe5d,field fisher waterhouse,field fisher waterhouse,gmunder strae,gmunder str,munich,munich,81379,81379,,342645537,DE,DE,1
1f788a77-a30e-44a6-bbe0-35d675d7b05b,7783a664-6d0f-412f-afdc-20b16b6d0570,techspace aero sa,techspace aero sa,route de liers 121,121 route de liers,herstal,herstal,4041,4041,,372380824,BE,BE,1
5be8345b-c202-4ef6-b4d7-057e4e31e860,6b1edbf4-94b2-415c-b0f7-e60f53dc3662,easy elox,national instruments germany gmbh national instruments germany gmbh national instruments germany gmbh,86 ganghoferstr,70b ganghoferstr,munich,munich,80000,80000,,,DE,DE,0
